"CUSTOMER_ID","APPROVABLE","COLLEGE","RESIDENTIAL","MAX_NUM_OVERDUES_1_YEAR","MONTHS_SINCE_60DAY_OVER","AVG_OVERDRAFT_BALANCE","AVG_CREDIT_UTILIZATION","DEBT_INCOME_RATIO","MONTHS_CREDIT_ESTABLISH","CREDIT_QUERIES_6MONTHS","NUM_CREDIT_CARDS","LOAN_AMT","APR"
59130.0,1.0,"Advanced","Other",0.0,33.0,297.37415333,1.0021871618628,0.61388324547257,107.0,1.0,1.0,362651.4065,0.0725302813
32082.0,1.0,"None","Own",0.0,0.0,1151.803343552,1.2184166017252,0.85424025410284,117.0,11.0,2.0,473603.3485,0.0947206697
124927.0,1.0,"None","Own",0.0,0.0,1630.765576576,0.58557136690621,0.39079680335391,135.0,5.0,2.0,439322.623,0.0878645246
96223.0,1.0,"Advanced","Rent",0.0,0.0,892.948176336,0.084192110336946,0.27770585881736,19.0,4.0,1.0,256005.7845,0.0512011569
37326.0,1.0,"None","Rent",1.0,0.0,950.686021376,0.072718785336288,0.4577335810451,120.0,6.0,1.0,362304.124,0.0724608248
82239.0,0.0,"None","Other",0.0,0.0,1288.037591706,0.50459132759604,0.26209900322278,33.0,3.0,0.0,260104.52175,0.05202090435
132212.0,1.0,"Bachelors","Own",0.0,16.0,2444.509425992,0.54998948450449,0.42266447747432,52.0,3.0,2.0,392755.3705,0.0785510741
171956.0,1.0,"Bachelors","Own",0.0,0.0,2685.218492262,1.0742508880676,0.56596346858554,31.0,2.0,2.0,412856.47175,0.08257129435
131660.0,0.0,"None","Own",0.0,0.0,2697.111214875,0.36167319543113,0.32637785622491,104.0,3.0,0.0,428112.89125,0.08562257825
9082.0,0.0,"None","Other",0.0,0.0,3221.626837536,0.58534809611644,0.85356900678308,92.0,7.0,5.0,426592.53675,0.08531850735
8162.0,1.0,"None","Rent",0.0,0.0,2414.603868752,0.56969006945021,0.76693381309795,46.0,3.0,2.0,395059.5335,0.0790119067
156500.0,1.0,"None","Other",0.0,0.0,1680.66461589,0.51021099281615,0.29612505569249,117.0,4.0,1.0,304910.12625,0.06098202525
143252.0,1.0,"Bachelors","Own",0.0,0.0,1411.94236412,0.5265071687005,0.2310306040491,135.0,11.0,2.0,383679.99025,0.07673599805
46250.0,1.0,"None","Own",2.0,0.0,3320.342179785,1.393604971565,0.51167038498887,61.0,8.0,2.0,403934.57175,0.08078691435
49102.0,1.0,"Bachelors","Own",0.0,0.0,1217.845062981,0.70644034727439,0.19895391568345,155.0,2.0,2.0,490275.79025,0.09805515805
41541.0,1.0,"None","Own",0.0,0.0,2906.39156574,0.63375196766856,0.55919029376184,118.0,6.0,1.0,347820.915,0.069564183
23877.0,0.0,"None","Rent",0.0,7.0,648.646298878,0.66014736738983,0.42000123481089,61.0,7.0,0.0,459381.2315,0.0918762463
91146.0,1.0,"None","Own",0.0,0.0,1804.165052238,0.35322781618951,0.45181293485153,140.0,11.0,5.0,449692.1865,0.0899384373
180219.0,1.0,"Bachelors","Other",0.0,0.0,1234.65026586,0.43201535211774,0.37255601309413,48.0,4.0,5.0,295370.877,0.0590741754
120586.0,1.0,"Advanced","Own",0.0,0.0,1463.328995133,0.46798117745278,0.44247162424212,75.0,4.0,1.0,261122.23325,0.05222444665
56445.0,1.0,"None","Rent",0.0,0.0,2765.247829838,0.81365975156632,0.57021602450513,125.0,2.0,2.0,480745.45025,0.09614909005
46141.0,0.0,"Bachelors","Own",0.0,0.0,790.864995509,0.31392409741935,0.43100564469713,142.0,0.0,0.0,493057.97725,0.09861159545
24337.0,1.0,"None","Rent",1.0,0.0,1662.299132538,0.10767461145763,0.42517226422236,96.0,3.0,1.0,370387.50725,0.07407750145
187119.0,0.0,"Bachelors","Own",0.0,7.0,905.8850849,0.24747559101376,0.47674696321467,101.0,8.0,0.0,254462.1025,0.0508924205
82498.0,1.0,"None","Other",0.0,20.0,1484.349809774,0.94826021809691,0.52718505693837,64.0,5.0,2.0,391029.9815,0.0782059963
5937.0,0.0,"None","Other",2.0,0.0,978.202033314,0.93068960282111,0.66790393206027,84.0,8.0,5.0,419469.1395,0.0838938279
92342.0,0.0,"Bachelors","Rent",7.0,0.0,1299.757836654,0.10160704053532,0.36844812179783,37.0,7.0,4.0,332248.93575,0.06644978715
159243.0,1.0,"None","Rent",0.0,0.0,1378.043298237,1.0737768959308,0.5969167006062,154.0,3.0,5.0,408672.38975,0.08173447795
72838.0,1.0,"None","Own",4.0,0.0,1541.459460613,1.2543092932012,0.67068043657057,118.0,6.0,2.0,498531.52025,0.09970630405
15045.0,1.0,"None","Own",0.0,0.0,2724.782010657,0.78130689674022,0.59020284973385,156.0,6.0,2.0,459336.14475,0.09186722895
140475.0,0.0,"Bachelors","Own",3.0,20.0,2472.130543538,0.30677166355157,0.77498114564251,97.0,7.0,5.0,418154.69275,0.08363093855
172399.0,1.0,"Advanced","Other",0.0,0.0,361.680100452,0.4769659369156,0.34931599924025,57.0,6.0,1.0,304444.529,0.0608889058
126106.0,0.0,"Bachelors","Own",0.0,6.0,1210.866725712,0.82638978425054,0.36415727866862,57.0,1.0,0.0,311116.836,0.0622233672
159151.0,0.0,"None","Other",0.0,20.0,975.405890712,0.50953238714073,0.28945643304884,51.0,6.0,2.0,295936.25325,0.05918725065
137163.0,1.0,"None","Rent",0.0,24.0,116.30212092,0.85931760410424,0.22584579636876,100.0,11.0,6.0,403826.80875,0.08076536175
122794.0,0.0,"None","Own",0.0,15.0,1854.689215792,0.59021171061846,0.42340521416328,74.0,6.0,3.0,385109.887,0.0770219774
176079.0,1.0,"Bachelors","Own",0.0,0.0,542.986471258,0.15645976969106,0.47043593139563,45.0,5.0,3.0,262059.10775,0.05241182155
110834.0,1.0,"None","Other",0.0,0.0,1437.97127496,0.74183293474608,0.35244914908328,34.0,6.0,6.0,351410.38,0.070282076
121322.0,0.0,"None","Rent",0.0,32.0,1401.483327166,1.1760660315124,0.41959879167302,139.0,1.0,9.0,369200.0335,0.0738400067
8329.0,1.0,"Bachelors","Rent",0.0,0.0,1060.12661747,0.83326065637063,0.40277660716868,39.0,1.0,3.0,283759.80125,0.05675196025
110742.0,1.0,"Bachelors","Rent",2.0,0.0,1552.614130332,0.7517504828208,0.67974095683547,130.0,10.0,2.0,427011.587,0.0854023174
62793.0,0.0,"Bachelors","Other",0.0,0.0,2224.375037862,1.1987113239599,0.66316491917146,137.0,10.0,0.0,476515.6465,0.0953031293
3637.0,0.0,"None","Rent",0.0,0.0,1966.74360204,1.2872965346052,0.50706248363422,91.0,7.0,4.0,308073.8725,0.0616147745
146179.0,1.0,"Bachelors","Rent",0.0,2.0,1004.477781578,0.91859584275742,0.5500764615084,69.0,7.0,5.0,455752.1695,0.0911504339
45313.0,1.0,"None","Rent",0.0,0.0,2037.186728934,0.23296438745962,0.37185974575397,153.0,8.0,2.0,411054.6265,0.0822109253
126842.0,1.0,"None","Own",1.0,0.0,1117.033823268,0.29758608484321,0.45694832327723,95.0,10.0,1.0,313421.387,0.0626842774
96114.0,1.0,"Bachelors","Rent",0.0,0.0,1955.50681005,0.21859916398134,0.26429124993324,89.0,3.0,1.0,264973.8225,0.0529947645
76058.0,1.0,"None","Rent",0.0,0.0,2307.955202706,0.25712958453119,0.28059186925186,96.0,1.0,5.0,321084.4745,0.0642168949
48073.0,1.0,"None","Rent",0.0,0.0,1287.813091714,0.31213599308678,0.17067457721092,98.0,8.0,1.0,327854.65675,0.06557093135
166051.0,0.0,"None","Other",0.0,0.0,944.657293016,1.2781595694185,0.23559386999431,93.0,2.0,0.0,415782.25925,0.08315645185
1521.0,1.0,"None","Rent",0.0,0.0,1100.583908928,1.00325675169,0.70976962004519,92.0,2.0,2.0,477683.98825,0.09553679765
81946.0,1.0,"None","Own",0.0,0.0,1715.801633304,0.49335045777395,0.10878683534319,131.0,13.0,4.0,368514.0965,0.0737028193
38689.0,1.0,"None","Rent",0.0,0.0,2227.54865495,0.28819559039815,0.39489450603036,76.0,8.0,5.0,332469.9485,0.0664939897
161267.0,1.0,"Bachelors","Own",0.0,0.0,2190.724020954,0.66909810944535,0.52739472987671,125.0,1.0,1.0,356099.48325,0.07121989665
64081.0,1.0,"None","Rent",0.0,0.0,2339.894585259,0.080615702814768,0.52816595115874,76.0,6.0,2.0,381587.50575,0.07631750115
186199.0,1.0,"Advanced","Own",0.0,9.0,937.960027743,0.60729768154679,0.2246087071086,73.0,9.0,4.0,320779.76325,0.06415595265
173963.0,0.0,"None","Other",0.0,14.0,635.52771737,0.68750138246626,0.42631616020666,60.0,3.0,9.0,260462.17925,0.05209243585
127394.0,1.0,"Bachelors","Other",0.0,33.0,2646.912215366,0.96744918538503,0.6401149904556,65.0,6.0,2.0,461778.1255,0.0923556251
191627.0,1.0,"None","Other",0.0,0.0,2611.99752636,1.0858134461207,0.63670628771772,128.0,2.0,2.0,379650.80325,0.07593016065
9157.0,1.0,"Bachelors","Rent",0.0,0.0,981.602717211,0.79102329399916,0.44397486902785,78.0,4.0,1.0,272970.72225,0.05459414445
78726.0,1.0,"None","Rent",0.0,0.0,2128.1915897,1.4203531322462,0.40309109540694,108.0,8.0,2.0,483679.90675,0.09673598135
57089.0,1.0,"None","Own",0.0,0.0,844.64825154,0.11317332165832,0.50077739366481,88.0,2.0,1.0,298251.50125,0.05965030025
40253.0,1.0,"None","Own",4.0,0.0,2209.799165262,0.7254871614847,0.50988778810369,125.0,17.0,6.0,467385.61025,0.09347712205
80750.0,1.0,"Advanced","Other",0.0,22.0,3032.09146916,0.12230287987471,0.4844953386715,73.0,7.0,2.0,456640.2815,0.0913280563
99058.0,1.0,"None","Other",0.0,0.0,562.677981488,0.6418440716893,0.38679001312437,56.0,6.0,5.0,293673.268,0.0587346536
18817.0,1.0,"None","Rent",0.0,38.0,1737.719947104,1.0157585503139,0.64178705566231,140.0,4.0,2.0,478447.122,0.0956894244
150871.0,1.0,"Bachelors","Own",0.0,0.0,2929.858910583,0.048291048282983,0.36955490168623,102.0,3.0,2.0,423145.42325,0.08462908465
2809.0,0.0,"None","Rent",0.0,0.0,724.78246428,0.98600113545494,0.17357479362241,122.0,9.0,0.0,441940.527,0.0883881054
109638.0,1.0,"Bachelors","Other",0.0,0.0,911.855680956,0.51097094582059,0.25782669713689,105.0,8.0,6.0,496653.421,0.0993306842
175435.0,0.0,"Advanced","Other",0.0,0.0,683.568981816,0.29763500243449,0.39587595545718,37.0,6.0,0.0,290633.0705,0.0581266141
24245.0,1.0,"Bachelors","Own",0.0,0.0,2596.111301376,0.53289481676938,0.59634543658954,92.0,10.0,1.0,370449.672,0.0740899344
37033.0,1.0,"None","Other",4.0,0.0,2874.18310445,1.1175883335956,0.36686347811162,114.0,4.0,2.0,490474.9325,0.0980949865
172491.0,1.0,"Bachelors","Other",0.0,0.0,517.42186119,0.34410411180944,0.35860253770453,64.0,5.0,4.0,331680.68025,0.06633613605
150319.0,0.0,"None","Rent",0.0,0.0,1196.072804592,0.81733617142743,0.38777901540349,61.0,4.0,0.0,448976.278,0.0897952556
43841.0,0.0,"None","Other",0.0,0.0,854.983897846,0.28306657211007,0.25520815778344,61.0,3.0,0.0,283482.72475,0.05669654495
23417.0,1.0,"Bachelors","Own",0.0,0.0,905.167442456,0.36415859053518,0.50521561271557,82.0,5.0,4.0,264359.65025,0.05287193005
51109.0,0.0,"None","Other",0.0,0.0,1525.303667688,0.73513378380108,0.49013770394842,99.0,3.0,4.0,363860.60775,0.07277212155
114330.0,1.0,"None","Other",0.0,0.0,1030.805194504,0.42966878331375,0.33414829917618,35.0,4.0,5.0,298957.423,0.0597914846
52213.0,1.0,"None","Other",0.0,0.0,1195.729706737,0.48095859396062,0.15915463279261,82.0,2.0,3.0,278594.99225,0.05571899845
148571.0,1.0,"None","Other",0.0,0.0,2254.883641868,0.19602309078196,0.38401247398769,30.0,5.0,2.0,391201.187,0.0782402374
117826.0,1.0,"None","Own",1.0,0.0,1745.121848904,0.7009815137799,0.39249660155261,54.0,6.0,1.0,288545.27925,0.05770905585
130614.0,1.0,"None","Rent",0.0,0.0,1627.301068832,0.9812970721114,0.34419369166119,122.0,12.0,2.0,375300.062,0.0750600124
74402.0,1.0,"None","Other",0.0,0.0,112.227046128,0.27412079500354,0.24631342690738,56.0,2.0,4.0,259784.829,0.0519569658
53317.0,1.0,"Bachelors","Other",0.0,0.0,1774.49792768,0.66142140961536,0.40773761961728,57.0,7.0,2.0,444959.36,0.088991872
84798.0,1.0,"None","Own",0.0,0.0,183.34238689,0.15141542570219,0.44096946764362,78.0,4.0,4.0,352581.51325,0.07051630265
114698.0,0.0,"Bachelors","Own",0.0,0.0,1662.403323312,0.32262726258898,0.3592686063368,70.0,0.0,5.0,398085.087,0.0796170174
12377.0,1.0,"Advanced","Other",0.0,0.0,388.365377901,0.28552855935869,0.38155814956045,92.0,3.0,13.0,416701.04925,0.08334020985
121782.0,1.0,"None","Own",0.0,0.0,1213.508183715,1.5541814052141,0.22390676737722,48.0,2.0,2.0,426690.64125,0.08533812825
197992.0,1.0,"None","Own",0.0,35.0,1858.560175638,0.33565504306342,0.51309822480731,126.0,5.0,2.0,385273.66825,0.07705473365
10445.0,0.0,"None","Rent",0.0,0.0,1456.629195414,0.42868272171283,0.30042215320061,65.0,0.0,0.0,253945.11775,0.05078902355
67134.0,0.0,"Bachelors","Own",0.0,0.0,2501.206651005,0.56417376342559,0.49175645488854,162.0,2.0,0.0,414381.48625,0.08287629725
68698.0,1.0,"Bachelors","Own",0.0,0.0,1848.887315398,0.35859617596664,0.39932148740761,78.0,2.0,7.0,414920.85175,0.08298417035
87466.0,1.0,"Bachelors","Own",0.0,0.0,955.313408961,0.002563965234981,0.56891947364528,93.0,6.0,8.0,352774.52325,0.07055490465
85994.0,1.0,"None","Rent",0.0,24.0,1847.722130046,0.11431832388031,0.3852957106947,46.0,1.0,1.0,321454.7895,0.0642909579
190523.0,0.0,"Bachelors","Own",0.0,32.0,668.41306076,0.26524350563392,0.559504739667,91.0,11.0,0.0,447998.03,0.089599606
93262.0,1.0,"None","Own",1.0,0.0,405.768057992,0.61164246807496,0.22466600368353,51.0,6.0,1.0,269792.59175,0.05395851835
8605.0,1.0,"None","Other",0.0,0.0,1029.314346292,0.17691520978788,0.54970203475829,69.0,10.0,2.0,401448.653,0.0802897306
164303.0,1.0,"None","Rent",0.0,0.0,1779.837311546,1.2798730259344,0.35312770740909,44.0,12.0,1.0,321967.67575,0.06439353515
139187.0,1.0,"None","Own",0.0,0.0,746.876742648,0.40599856206267,0.65247780142955,78.0,5.0,5.0,413095.5435,0.0826191087
9709.0,1.0,"Bachelors","Rent",0.0,0.0,805.048862168,0.10422857704069,0.59443649425082,100.0,13.0,1.0,371332.501,0.0742665002
55249.0,0.0,"None","Other",0.0,0.0,876.987497663,0.11593636429355,0.066607258068234,89.0,7.0,2.0,288103.64575,0.05762072915
48349.0,1.0,"None","Own",0.0,0.0,2820.588327616,0.049614201305682,0.32998910073736,117.0,5.0,4.0,328893.2285,0.0657786457
69986.0,1.0,"None","Own",0.0,23.0,1874.54397841,0.6082997850677,0.39164355745813,61.0,2.0,1.0,270107.2015,0.0540214403
103290.0,1.0,"None","Other",0.0,0.0,1167.587987576,0.68080532614703,0.31265800668808,100.0,7.0,2.0,437626.682,0.0875253364
199004.0,1.0,"Bachelors","Other",0.0,11.0,1008.486708083,0.85298792942411,0.29659941838758,44.0,3.0,1.0,280446.80425,0.05608936085
51017.0,0.0,"Bachelors","Own",0.0,0.0,858.408862215,0.57175509429022,0.61780599014531,60.0,0.0,0.0,304400.30575,0.06088006115
130062.0,1.0,"None","Other",0.0,26.0,2117.1929056,0.1006745294792,0.527147168442,68.0,3.0,1.0,313565.3,0.06271306
165499.0,1.0,"None","Own",0.0,31.0,2360.776742537,0.080044747345941,0.56492317891489,43.0,2.0,2.0,387520.80475,0.07750416095
127210.0,1.0,"None","Own",0.0,0.0,1914.713802738,0.26129114094571,0.5085565995276,52.0,7.0,2.0,448620.8535,0.0897241707
119758.0,1.0,"None","Own",1.0,0.0,2679.50628153,0.61151292074088,0.74856055612234,112.0,10.0,1.0,373398.31125,0.07467966225
73574.0,1.0,"None","Other",0.0,0.0,2279.937910351,0.30872924028126,0.49166886017778,133.0,7.0,7.0,416350.96975,0.08327019395
187027.0,1.0,"Advanced","Own",9.0,0.0,374.241447504,0.25220061843323,0.46289508817939,120.0,3.0,5.0,288766.549,0.0577533098
36757.0,1.0,"Advanced","Own",0.0,0.0,2268.69574008,0.54681564643398,0.79214664635106,130.0,5.0,2.0,428379.105,0.085675821
63069.0,0.0,"Bachelors","Own",7.0,0.0,801.65779953,0.41477936703495,0.24466474424796,60.0,4.0,0.0,253368.4575,0.0506736915
160163.0,1.0,"Bachelors","Own",0.0,16.0,873.860120587,0.50468510345554,0.21379296688326,95.0,1.0,1.0,253146.03725,0.05062920745
198360.0,0.0,"Bachelors","Rent",0.0,0.0,222.859120536,0.4652898433242,0.64322999381524,121.0,11.0,0.0,357146.0265,0.0714292053
64817.0,1.0,"None","Rent",0.0,32.0,1390.497046113,0.81201021259013,0.51305334767583,112.0,3.0,2.0,417316.04025,0.08346320805
102186.0,0.0,"None","Own",0.0,20.0,2809.008841642,0.97247964234192,0.82707925004792,84.0,8.0,0.0,488353.41475,0.09767068295
51937.0,0.0,"None","Other",0.0,0.0,987.25147136,0.94029003440627,0.67479343247078,85.0,7.0,4.0,440737.264,0.0881474528
129142.0,0.0,"Bachelors","Rent",0.0,0.0,3070.89795678,1.4830410743873,1.0120349618561,107.0,11.0,7.0,460542.585,0.092108517
87282.0,0.0,"None","Other",0.0,0.0,1169.35901394,0.35186012729455,0.55409177368613,97.0,4.0,3.0,374794.55575,0.07495891115
89490.0,1.0,"None","Own",0.0,0.0,3492.32129028,0.90424924084264,0.596038591336,91.0,6.0,8.0,492431.09,0.098486218
118102.0,1.0,"Bachelors","Own",0.0,0.0,1440.72265935,0.02055374160765,0.62427621077835,157.0,20.0,2.0,426249.3075,0.0852498615
125830.0,1.0,"None","Own",4.0,0.0,2402.776659585,0.12526916528421,0.45092696480147,132.0,1.0,1.0,367397.04275,0.07347940855
145535.0,1.0,"None","Other",0.0,0.0,938.721060875,0.11334877664825,0.36227323823957,77.0,3.0,1.0,358290.48125,0.07165809625
35837.0,1.0,"None","Rent",4.0,0.0,2364.535038312,0.30670529069501,0.4805495927199,120.0,2.0,2.0,490160.663,0.0980321326
154551.0,1.0,"Bachelors","Rent",0.0,34.0,2333.906559569,0.76590842247894,0.57689807403812,25.0,2.0,7.0,410032.77575,0.08200655515
99334.0,1.0,"None","Other",0.0,0.0,2573.34835878,0.15545944198644,0.70996126121079,44.0,2.0,7.0,456267.4395,0.0912534879
33721.0,1.0,"None","Rent",1.0,0.0,1371.337357694,0.37392584354036,0.37388147266529,123.0,10.0,1.0,346647.4615,0.0693294923
77070.0,1.0,"None","Other",2.0,0.0,1966.749120258,1.0946619336607,0.45064200081649,137.0,2.0,2.0,461245.10325,0.09224902065
25901.0,1.0,"Bachelors","Own",2.0,0.0,658.609288994,0.23523637249404,0.35928063147126,91.0,7.0,2.0,421105.6835,0.0842211367
168379.0,1.0,"Advanced","Rent",0.0,15.0,2987.996661321,0.74980944345752,0.75026619669924,93.0,2.0,5.0,415230.21975,0.08304604395
164975.0,1.0,"None","Other",0.0,0.0,1266.173639088,0.63773923901919,0.34696651567631,68.0,8.0,1.0,349385.662,0.0698771324
46997.0,1.0,"Bachelors","Other",3.0,0.0,965.474026672,0.41522447590994,0.26385698704536,96.0,6.0,1.0,367939.79675,0.07358795935
47365.0,0.0,"Bachelors","Other",0.0,0.0,1799.595342706,0.41311796217944,0.55833102979656,135.0,6.0,0.0,469623.00175,0.09392460035
194783.0,0.0,"Advanced","Own",0.0,0.0,779.900227704,0.437140743442,0.18126181125554,155.0,7.0,0.0,416613.3695,0.0833226739
53805.0,1.0,"Bachelors","Other",0.0,0.0,2454.058612285,0.28240328508958,0.18169632631754,65.0,2.0,2.0,452778.34175,0.09055566835
189631.0,1.0,"None","Own",0.0,0.0,1056.901998412,0.80525835324419,0.28680727294624,83.0,1.0,1.0,327823.2005,0.0655646401
58773.0,1.0,"None","Own",0.0,0.0,668.69681074,0.39964914097656,0.38489420047871,12.0,7.0,1.0,259587.27125,0.05191745425
51505.0,0.0,"None","Other",0.0,0.0,2854.784480016,1.1638618662345,0.51982210383528,136.0,15.0,0.0,479634.48925,0.09592689785
185031.0,1.0,"None","Other",0.0,21.0,1650.678103773,0.24624684143063,0.29824396803101,116.0,11.0,2.0,383165.76225,0.07663315245
153107.0,1.0,"None","Other",0.0,9.0,264.70863893,0.92628244833939,0.1814399264603,82.0,1.0,4.0,371781.79625,0.07435635925
153475.0,1.0,"None","Rent",0.0,0.0,315.063881469,0.44420376921417,0.22812829168967,99.0,1.0,1.0,324139.79575,0.06482795915
128158.0,1.0,"None","Own",0.0,0.0,1424.16564507,0.44218574707707,0.49598197537196,106.0,4.0,2.0,465413.6095,0.0930827219
127974.0,1.0,"None","Own",0.0,0.0,786.199962718,0.78246523567366,0.48950539540518,72.0,2.0,3.0,277221.4255,0.0554442851
89886.0,1.0,"None","Own",0.0,0.0,1470.67987015,0.40625496762255,0.49702216546975,79.0,2.0,3.0,286570.5125,0.0573141025
64201.0,1.0,"Advanced","Own",2.0,0.0,1562.330664824,0.70322726179183,0.52661031997208,106.0,3.0,2.0,391365.397,0.0782730794
94486.0,0.0,"None","Rent",0.0,22.0,1171.148726855,0.78570103432468,0.62418991923894,40.0,6.0,3.0,323521.74775,0.06470434955
161019.0,1.0,"None","Own",0.0,0.0,1394.639322615,0.52172800219039,0.11280692150689,5.0,5.0,5.0,381883.71375,0.07637674275
136179.0,1.0,"Bachelors","Rent",0.0,2.0,844.20558475,0.77147036648718,0.46197385468312,58.0,6.0,5.0,383729.81125,0.07674596225
6425.0,1.0,"None","Own",0.0,6.0,1151.987718792,0.089914444747408,0.2895159411283,57.0,2.0,1.0,265190.543,0.0530381086
137467.0,0.0,"Bachelors","Rent",1.0,0.0,2003.429928392,0.40147664548464,0.65925852273167,47.0,6.0,1.0,318814.438,0.0637628876
144735.0,1.0,"None","Own",0.0,25.0,315.403751718,0.65423817911287,0.53961918137995,76.0,6.0,2.0,398237.06025,0.07964741205
36601.0,1.0,"None","Own",0.0,0.0,1057.423525416,0.35681393520366,0.28475284960841,98.0,6.0,1.0,277102.601,0.0554205202
32185.0,1.0,"Bachelors","Own",0.0,0.0,360.143908564,1.2631659878148,0.3358471185604,100.0,3.0,5.0,430794.149,0.0861588298
174175.0,1.0,"Bachelors","Rent",0.0,0.0,2222.40203542,0.51439082539821,0.52853232045517,140.0,3.0,5.0,417744.7435,0.0835489487
153935.0,0.0,"Advanced","Rent",12.0,0.0,1470.858578618,0.23966594136185,0.56818765797908,87.0,7.0,1.0,368451.54775,0.07369030955
116658.0,1.0,"Bachelors","Rent",0.0,0.0,1532.342356236,0.53271523115622,0.48719436433736,95.0,8.0,2.0,390107.5245,0.0780215049
180523.0,1.0,"Bachelors","Own",0.0,32.0,666.045393548,0.26366269043574,0.55616987972963,91.0,12.0,2.0,422617.6355,0.0845235271
6057.0,1.0,"None","Rent",0.0,0.0,2758.856032194,0.75158705168089,0.50683272256349,145.0,5.0,2.0,404050.3855,0.0808100771
117670.0,1.0,"None","Other",0.0,0.0,1402.15669786,0.00755969703014,0.67899671475478,142.0,6.0,6.0,466763.215,0.093352643
40741.0,1.0,"Advanced","Own",0.0,14.0,972.186324928,0.333810457404,0.47839279241439,76.0,5.0,4.0,292123.29475,0.05842465895
111414.0,0.0,"Advanced","Other",2.0,0.0,2216.085233202,0.32520407162118,0.65849220036652,174.0,4.0,0.0,495103.9395,0.0990207879
104422.0,1.0,"Bachelors","Own",2.0,0.0,1683.499441867,0.52161540175286,0.31955791248521,36.0,2.0,2.0,408220.03925,0.08164400785
29333.0,1.0,"None","Rent",0.0,0.0,961.53375304,0.92459966893448,0.27355793594584,47.0,7.0,3.0,263867.66,0.052773532
98718.0,0.0,"None","Other",4.0,0.0,2622.37795483,0.8484522683291,0.66129319265837,127.0,2.0,2.0,487068.71375,0.09741374275
168195.0,1.0,"Bachelors","Rent",0.0,0.0,1380.714335406,0.050735313825102,0.34179030880702,61.0,2.0,4.0,258173.9595,0.0516347919
71302.0,1.0,"None","Own",0.0,0.0,1166.828865027,0.47309004578616,0.22194255153397,63.0,1.0,3.0,275976.55275,0.05519531055
77006.0,1.0,"None","Rent",0.0,0.0,937.211214087,0.091947347883573,0.2315878973967,43.0,12.0,1.0,326782.15275,0.06535643055
171507.0,1.0,"None","Rent",0.0,0.0,3556.119853804,0.49429329406183,0.59348753038152,91.0,10.0,4.0,368280.8465,0.0736561693
189539.0,1.0,"None","Other",0.0,0.0,2416.108904423,0.7200639458215,0.096347302900074,34.0,10.0,1.0,283447.78325,0.05668955665
96418.0,1.0,"Bachelors","Other",0.0,0.0,665.762117528,0.71492965395704,0.6492987935173,43.0,5.0,2.0,386172.922,0.0772345844
48469.0,1.0,"Bachelors","Rent",0.0,0.0,1824.199505436,0.6136121472782,0.52330440054967,201.0,6.0,2.0,493560.47225,0.09871209445
94762.0,1.0,"Bachelors","Rent",0.0,0.0,1536.57997692,0.31742466365856,0.5464608791016,30.0,4.0,1.0,324995.765,0.064999153
162675.0,0.0,"None","Own",0.0,0.0,1985.777012736,1.5046950239355,0.61149706452173,21.0,0.0,3.0,436626.432,0.0873252864
139767.0,1.0,"Bachelors","Own",4.0,0.0,2907.94628124,0.78501767412024,0.45640731721926,167.0,12.0,5.0,443825.745,0.088765149
26757.0,1.0,"Advanced","Own",0.0,0.0,1557.586968552,0.37561165747,0.54413134756119,89.0,3.0,1.0,274997.69925,0.05499953985
14061.0,1.0,"None","Other",0.0,0.0,2434.570083504,0.2775808720778,0.53621752894031,121.0,5.0,2.0,433506.069,0.0867012138
152739.0,1.0,"Bachelors","Own",0.0,0.0,1727.090151352,0.34373717197778,0.62288513502575,96.0,2.0,7.0,412784.453,0.0825568906
117762.0,1.0,"Bachelors","Own",0.0,22.0,768.609774304,0.4614566083321,0.40819517028079,71.0,2.0,1.0,251508.434,0.0503016868
176199.0,1.0,"Advanced","Own",0.0,7.0,703.813014891,0.4552912096256,0.16838956887713,55.0,7.0,3.0,256118.27325,0.05122365465
87126.0,1.0,"None","Rent",0.0,0.0,1027.63343633,0.52361755434505,0.68134883631218,122.0,12.0,2.0,435437.89675,0.08708757935
102122.0,0.0,"None","Other",0.0,0.0,1708.22069888,0.29816058115756,0.39524757148789,19.0,4.0,0.0,333636.85525,0.06672737105
147311.0,0.0,"None","Rent",0.0,0.0,1169.920226952,0.92593675469428,0.38894619641758,93.0,1.0,3.0,353236.7835,0.0706473567
197100.0,1.0,"None","Rent",0.0,0.0,1125.272958476,1.0335122084867,0.41057161822332,46.0,8.0,2.0,398467.7615,0.0796935523
40281.0,1.0,"Bachelors","Other",0.0,0.0,694.237363065,0.41432516362518,0.36199581150503,29.0,1.0,1.0,269084.24925,0.05381684985
120798.0,1.0,"None","Own",0.0,0.0,175.53205085,0.14496516956429,0.42218428771824,74.0,4.0,4.0,337561.63625,0.06751232725
42673.0,0.0,"None","Own",0.0,0.0,1720.073211142,0.20504452768621,0.50183404137751,148.0,5.0,4.0,447004.47275,0.08940089455
149703.0,1.0,"Advanced","Own",0.0,0.0,1402.902978048,0.7366038760645,0.22971524556658,97.0,10.0,1.0,281030.244,0.0562060488
38625.0,1.0,"None","Own",0.0,0.0,3062.283988281,0.042303423883494,0.35647101900303,77.0,2.0,6.0,394827.74475,0.07896554895
170495.0,1.0,"Bachelors","Own",0.0,0.0,1360.71661099,0.38853003265384,0.22982665401487,115.0,16.0,1.0,311234.3575,0.0622468715
